title,date,stock,label
Mid-Morning Market Update: Markets Open Lower; Hitachi To Acquire ABB's Power-Grid Unit,2018-12-17,ABB,0.0
"Stocks Which Set New 52-Week Low Last Trading Session, Fri., Dec. 14, 2018",2018-12-17,AAOI,0.0
"Acacia Mining Responds Following Media Speculation On UK's Serious Fraud Office, Says Co. Is Not Aware Of SFO Probe Into Co., Has Been In Contact With SFO About Allegations Of Corrupt Activities",2018-12-14,ABX,0.0
"Stocks Which Set New 52-Week Low Yesterday, Thurs., Dec. 13, 2018",2018-12-14,ABAC,0.0
"Stocks Which Set New 52-Week Low Yesterday, Thurs., Dec. 13, 2018",2018-12-14,ABM,0.0
"Barrick Gold Shares Tick Lower As UK's Serious Fraud Office Probing Majority-Owned Acacia Mining Related To Alleged Corruption In Tanzania, Africa",2018-12-14,ABX,0.0
"Stocks Which Set New 52-Week Low Yesterday, Thurs., Dec. 13, 2018",2018-12-14,AAWW,0.0
"Adobe Sees Q1 Adj. EPS $1.60 vs $1.88 Estimate, Sales $2.54B vs $2.52B Est.",2018-12-13,ADBE,0.0
5 Stocks Moving In Thursday's After-Hours Session,2018-12-13,ADBE,0.0
AbbVie Adds $5B To Buyback,2018-12-13,ABBV,0.0
"Adobe Sees FY19 Adj. EPS $7.75 vs $7.98 Estimate, Sales $11.15B vs $10.8B Estimate",2018-12-13,ADBE,0.0
"Adobe Q4 Adj. EPS Including Marketo $1.83, Adj. Sales Including Marketo $2.46B",2018-12-13,ADBE,0.0
41 Stocks Moving In Wednesday's Mid-Day Session,2018-12-12,ABB,0.0
31 Stocks Moving In Wednesday's Pre-Market Session,2018-12-12,ABB,0.0
Hitachi Nears Up to $7B Deal for ABB's Power Grid Business,2018-12-12,ABB,0.0
ABB shares are trading up 4.5% amid reports Hitachi is in the final stages of talks to acquire the company for $7.06 billion.,2018-12-12,ABB,0.0
"Accenture To Purchase Adaptly, No Terms Disclosed",2018-12-12,ACN,0.0
AECOM Reaffirms Long-Term Forecast,2018-12-11,ACM,0.0
"UPDATE: AECOM Reaffirms FY18-FY22 Guidance: Adj. EPS Growth 12-15% Year Over Year, Adj. EBITDA Growth 9+%, Organic Sales Growth 5+%",2018-12-11,ACM,0.0
Alcentra Capital Reports $10M Buyback,2018-12-11,ABDC,0.0
Acorda Therapeutics shares are trading lower after Goldman Sachs lowered its rating on the stock from neutral to sell and announced a $10 price target.,2018-12-11,ACOR,0.0
34 Stocks Moving In Tuesday's Mid-Day Session,2018-12-11,ACOR,0.0
"Stocks Which Set New 52-Week Low The Last Trading Session, Fri., Dec. 7, 2018",2018-12-10,ACCO,1.0
"Financial stocks are trading lower after England's Theresa May pushed back a vote on Brexit terms indefinitely, stating she is uncertain how long negotiations will take. The value of the English Pound versus the US Dollar fell to a 1.5 year low.",2018-12-10,AB,1.0
"Stocks Which Set New 52-Week Low The Last Trading Session, Fri., Dec. 7, 2018",2018-12-10,ABM,1.0
"Canaccord Genuity Initiates Coverage On ACADIA Pharmaceuticals with Hold Rating, Announces $23 Price Target",2018-12-10,ACAD,1.0
"Stocks Which Set New 52-Week Low The Last Trading Session, Fri., Dec. 7, 2018",2018-12-10,ACH,1.0
American Eagle Outfitters Option Alert: Dec 21 $21 Puts Sweep (11) near the Bid: 606 @ $2.399 vs 1233 OI; Earnings 12/11 After Close Ref=$19.37 9:53:43	AEO	 American Eagle Outfitters Option Alert: Dec 21 $21 Puts Sweep (13) near the Ask: 737 @ $2.351 vs 1233 OI; Earnings 12/11 After Close Ref=$19.39,2018-12-07,AEO,0.0
Novartis to Launch Adamis' EpiPen Rival in U.S. in 2019,2018-12-07,ADMP,0.0
Arthur J. Gallagher & Co. Earlier Announced Acquisition Of Pavey Group,2018-12-07,AJG,0.0
US Locks In Duties Of Aluminum Sheet From China As Trade Panel Finds US Industry Harmed,2018-12-07,ACH,0.0
American Eagle Outfitters Option Alert: Dec 21 $17 Puts Sweep (33) near the Ask: 795 @ $0.5 vs 22 OI; Earnings 12/11 After Close Ref=$18.94,2018-12-07,AEO,0.0
Adamis Pharmaceuticals Announces Launch Of SYMJEPI Planned For Early Q1 2019,2018-12-06,ADMP,1.0
"ADTRAN Acquires SmartRG, A Provider Of Connected Home Software Platforms & Cloud Services; Financial Terms Not Disclosed",2018-12-06,ADTN,1.0
'Accenture Among Final Bidders to Acquire MDC Partners Network -Ad Week Reported On Wednesday,2018-12-06,ACN,1.0
"Barrick Gold Has Put Its Research Co., AuTec, Up For Sale",2018-12-06,ABX,1.0
AbbVie On Wednesday Announced It Has Halted Its Phase 3 Trial Of Rova-T In Advanced Small-Cell Lung Cancer After An Independent Data Monitoring Committee Recommended Terminating Enrollment,2018-12-06,ABBV,1.0
56 Biggest Movers From Yesterday,2018-12-04,AETI,0.0
"Stocks Which Set New 52-Week High Yesterday, Mon., Dec. 3, 2018",2018-12-04,ADC,0.0
"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Tues., Dec. 4, 2018",2018-12-04,AETI,0.0
"Stocks Which Set New 52-Week High Yesterday, Mon., Dec. 3, 2018",2018-12-04,AEZS,0.0
Agree Reality Raises Qtr. Dividend From $0.54 To $0.555/Share,2018-12-04,ADC,0.0
"Benzinga's Top Upgrades, Downgrades For December 3, 2018",2018-12-03,ABB,0.0
AbbVie Reports IMBRUVICA Phase 3 Combination Data With Obinutuzumab Shows Significant Improvement In Progression-Free Survival Over Standard Chemoimmunotherapy Of Chlorambucil Plus Obinutuzumab In Lymphocytic Leukemia And Small Lymphocytic Lymphoma,2018-12-03,ABBV,0.0
JP Morgan Downgrades ABB to Underweight,2018-12-03,ABB,0.0
Acadia Healthcare Shares Up 3%; Hearing Dealreporter Speculating KKR Has Renewed Takeover Talks With Co.,2018-12-03,ACHC,0.0
"Accenture Acquires Enaxis Consulting, Financial Terms Not Disclosed",2018-12-03,ACN,0.0
Arbor Realty Trust Announces Prices 8.7M Share Offering for Gross Proceeds of ~$102.7M; ~$11.80/Share,2018-11-30,ABR,1.0
Pfizer Reaches a Global Agreement With AbbVie For Biosimilar To HUMIRA,2018-11-30,ABBV,1.0
AbbVie shares are trading up 3.4% after the company announced a global patent license with Pfizer for HUMIRA; Pfizer shares up 1.3%.,2018-11-30,ABBV,1.0
"RBC Capital Maintains Sector Perform on AmerisourceBergen, Lowers Price Target to $87",2018-11-30,ABC,1.0
Attention Biotech Investors: Mark Your Calendar For These December PDUFA Dates,2018-11-30,ADMA,1.0
"Stocks Trading Ex Dividend For Thurs., Nov. 29, 2018",2018-11-29,ABX,1.0
Renmin Tianli Group Reports Regained Compliance With Nasdaq Listing Rule 5250(c)(1),2018-11-29,ABAC,1.0
Arbor Realty Trust Reports 8.7M Common Stock Offering,2018-11-29,ABR,1.0
"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Thurs., Nov. 29, 2018",2018-11-29,ACAD,1.0
27 Stocks Moving In Thursday's Pre-Market Session,2018-11-29,ABR,1.0
"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Wed., Nov. 28, 2018",2018-11-28,ACAD,1.0
ACADIA Pharma shares are trading higher after rumors surfaced that Baker Brothers have acquired a stake in the company.,2018-11-28,ACAD,1.0
"Stocks Trading Ex Dividend For Wed., Nov. 28, 2018",2018-11-28,AAON,1.0
36 Stocks Moving In Wednesday's Mid-Day Session,2018-11-28,ACAD,1.0
"Stocks That Will Be Trading Ex Dividend Thurs., Nov. 29, 2018",2018-11-28,ABX,1.0
"Renmin Tianli Group, Inc. Receives Nasdaq Notification Of Non-Compliance With Listing Due To Delayed 10-Q Filing",2018-11-27,ABAC,1.0
32 Stocks Moving In Tuesday's Pre-Market Session,2018-11-27,ACAD,1.0
ACADIA Pharmaceuticals shares are trading down 9.9% after the company announced $200M common stock offering.,2018-11-27,ACAD,1.0
"Stocks That Will Be Trading Ex Dividend Wed., Nov. 28, 2018",2018-11-27,AAON,1.0
38 Stocks Moving In Tuesday's Mid-Day Session,2018-11-27,ACAD,1.0
21 Stocks Moving In Monday's Pre-Market Session,2018-11-26,ACRX,1.0
5 Stocks Moving In Monday's After-Hours Session,2018-11-26,ACAD,1.0
ACADIA Pharmaceuticals shares are down 7.4% after hours following announcement of $200 million common stock offering.,2018-11-26,ACAD,1.0
ACADIA Pharma Reports $200M Common Stock Offering,2018-11-26,ACAD,1.0
A Black Friday Recap: Holiday Season 'Off To A Mixed Start',2018-11-26,ADBE,1.0
"Stocks Which Set New 52-Week Low The Last Trading Session, Wed., Nov. 21, 2018",2018-11-23,ACP,0.0
"Stocks Which Set New 52-Week Low The Last Trading Session, Wed., Nov. 21, 2018",2018-11-23,ADXS,0.0
Adobe Sees Online Spending On Track To Hit Over $6.4B Today,2018-11-23,ADBE,0.0
50 Biggest Movers From Wednesday,2018-11-23,ADSK,0.0
"Argus Upgrades Autodesk to Buy, Announces $160 Price Target",2018-11-23,ADSK,0.0
"Stocks Which Set New 52-Week Low Yesterday, Tues., Nov. 20, 2018",2018-11-21,ACP,0.0
50 Biggest Movers From Yesterday,2018-11-21,ACRX,0.0
"Nomura Maintains Neutral on Analog Devices, Lowers Price Target to $90",2018-11-21,ADI,0.0
50 Biggest Movers From Yesterday,2018-11-21,A,0.0
AbbVie Receives US FDA Accelerated Approval For VENCLEXTA For Treatment Of Newly-Diagnosed Acute Myeloid Leukemia Patients Ineligible For Intensive Chemotherapy,2018-11-21,ABBV,0.0
26 Stocks Moving In Tuesday's Pre-Market Session,2018-11-20,A,0.0
"Morgan Stanley Maintains Overweight on Agilent Technologies, Raises Price Target to $89",2018-11-20,A,0.0
36 Stocks Moving In Tuesday's Mid-Day Session,2018-11-20,A,0.0
Shares of Agilent Technologies are trading up 6% after the company beat Q4 Earnings estimates and issued upbeat FY19 guidance.,2018-11-20,A,0.0
"10 Stocks To Watch For November 20, 2018",2018-11-20,A,0.0
"Agilent Sees Q1 Adj. EPS $0.71-$0.73 vs $0.72 Estimate, Sales $1.265B-$1.28B vs $1.27B Est.",2018-11-19,A,0.0
6 Stocks Moving In Monday's After-Hours Session,2018-11-19,A,0.0
"8 Stocks To Watch For November 19, 2018",2018-11-19,A,0.0
"Agilent Sees FY19 Adj. EPS $3-$3.05 vs $2.96 Estimate, Sales $5.13B-$5.17B vs $5.18B Est.",2018-11-19,A,0.0
"Agilent Technologies, Inc. Q4 EPS $0.81 Beats $0.74 Estimate, Sales $1.29B Beat $1.25B Estimate",2018-11-19,A,0.0
48 Stocks Moving In Friday's Mid-Day Session,2018-11-16,ACHC,1.0
CORRECTION: Acadia Healthcare Shares Resumed Trade At 10:25:54 a.m. EST,2018-11-16,ACHC,1.0
"Stocks Trading Ex Dividend For Fri., Nov. 16, 2018",2018-11-16,ABC,1.0
"Acadia Healthcare Shares Resume Trade, Continue Lower, Down 24%",2018-11-16,ACHC,1.0
"UBS Initiates Coverage On ACADIA Pharmaceuticals with Neutral Rating, Announces $39 Price Target",2018-11-16,ACAD,1.0
"Stocks That Will Be Trading Ex Dividend Fri., Nov. 16, 2018",2018-11-15,ABC,1.0
"Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolio",2018-11-15,ADBE,1.0
"Leerink Swann Initiates Coverage On ACADIA Pharmaceuticals with Market Perform Rating, Announces $21 Price Target",2018-11-15,ACAD,1.0
"Advanced Emissions Solutions, Inc. To Acquire ADA Carbon Solutions For Total Consideration Of $75M",2018-11-15,ADES,1.0
"Stocks Which Set New 52-Week High Yesterday, Wed., Nov. 14, 2018",2018-11-15,AAP,1.0
13F From JANA Shows Cut Stake In Agilent,2018-11-14,A,0.0
"UBS Maintains Buy on Advance Auto Parts, Raises Price Target to $215",2018-11-14,AAP,0.0
"Citigroup Maintains Neutral on Advance Auto Parts, Raises Price Target to $185",2018-11-14,AAP,0.0
"Deutsche Bank Maintains Buy on Advance Auto Parts, Raises Price Target to $205",2018-11-14,AAP,0.0
"Credit Suisse Maintains Outperform on Advance Auto Parts, Raises Price Target to $195",2018-11-14,AAP,0.0
"Atlantic American Q3 EPS $0.04 Up From $0.03 YoY, Sales $45.57M Up From $44.798M YoY",2018-11-13,AAME,0.0
A Peek Into The Markets: US Stock Futures Signal Higher Start On Wall Street,2018-11-13,AAP,0.0
28 Stocks Moving In Tuesday's Pre-Market Session,2018-11-13,AAP,0.0
36 Stocks Moving In Tuesday's Mid-Day Session,2018-11-13,AAP,0.0
Advanced Auto Parts shares are trading 9.1% higher after the company beat Q3 EPS and revenue estimates and raised FY18 revenue guidance above estimates.,2018-11-13,AAP,0.0
"Aecom Technology Corporation Q4 EPS $0.55 Misses $0.82 Estimate, Sales $5.306B Beat $5.25B Estimate",2018-11-12,ACM,0.0
"8 Stocks To Watch For November 12, 2018",2018-11-12,ACM,0.0
AECOM Raises FY2019 EPS Guidance from $2.50-2.90 to $2.60-2.90 vs $2.68 Est,2018-11-12,ACM,0.0
Q3 Earnings Preview For Advance Auto Parts,2018-11-12,AAP,0.0
85 Biggest Movers From Friday,2018-11-12,ACET,0.0
"Watch Other Optic Stocks For Upside Following Deal Between II-VI And Finisar: Lumentum, Oclaro, Ciena, Applied Optoelectronics, NeoPhotonics, Acacia Communications",2018-11-09,AAOI,0.0
80 Biggest Movers From Yesterday,2018-11-09,AAOI,0.0
Is The Rally Over For Gold?,2018-11-09,ABX,0.0
68 Stocks Moving In Friday's Mid-Day Session,2018-11-09,ACET,0.0
"Stocks Which Set New 52-Week Low Yesterday, Thurs., Nov. 8, 2018",2018-11-09,ACET,0.0
"Stocks Which Set New 52-Week Low Yesterday, Wed., Nov. 7, 2018",2018-11-08,ACET,0.0
"Stocks Trading Ex Dividend For Thurs., Nov. 8, 2018",2018-11-08,ACC,0.0
65 Stocks Moving In Thursday's Mid-Day Session,2018-11-08,AAOI,0.0
"Aceto Q1 EPS $(0.59) Misses $(0.05) Estimate, Sales $164.405M Miss $166.2M Estimate",2018-11-08,ACET,0.0
35 Stocks Moving In Thursday's Pre-Market Session,2018-11-08,AAOI,0.0
Aaron's Raises Qtr. Dividend From $0.03 To $0.035/Share,2018-11-07,AAN,1.0
"Applied Optoelectronics Q3 Adj. EPS $0.14 Beats $0.01 Estimate, Sales $56.386M Miss $56.44M Estimate",2018-11-07,AAOI,1.0
"Applied Optoelectronics Sees FY18 Adj. EPS $(0.07)-$(0.04) May Not Compare To $0.40 Est., Sales $56M-$63M",2018-11-07,AAOI,1.0
75 Biggest Movers From Yesterday,2018-11-07,ABC,1.0
"Altisource Asset Management Q3 EPS $(0.78) Up From $(1.38) YoY, Sales $3.93M Down From $4.43M YoY",2018-11-07,AAMC,1.0
"Morgan Stanley Maintains Overweight on Advance Auto Parts, Raises Price Target to $205",2018-11-06,AAP,1.0
"Lannett Announces Expanded Agreement With Strategic Alliance Partner, HEC Pharm Group, To Distribute Two FDA-Approved Products",2018-11-06,ABBV,1.0
60 Stocks Moving In Tuesday's Mid-Day Session,2018-11-06,ABC,1.0
"Argus Maintains Buy on AbbVie, Lowers Price Target to $115",2018-11-06,ABBV,1.0
AbbVie Announces HUMIRA Global Patent License With Momenta,2018-11-06,ABBV,1.0
"BMO Capital Maintains Underperform on AbbVie, Lowers Price Target to $71",2018-11-05,ABBV,1.0
"Alcentra Capital Q3 EPS $0.22 Beats $0.21 Estimate, Sales $6.6M Miss $6.62M Estimate",2018-11-05,ABDC,1.0
Barrick Shareholders Approve Randgold Merger,2018-11-05,ABX,1.0
Acadia Healthcare Cuts FY18 Guidance,2018-11-05,ACHC,1.0
"UPDATE: Acadia Cuts FY18 ADj. EPS Guidance From $2.42-$2.48 As Of Feb. 21, 2018 To $2.25-$2.27 vs $2.52 Estimate, Sales From $3.04B-$3.08B To ~$3B vs $3.04B Est.",2018-11-05,ACHC,1.0
AbbVie Raises Quarterly Dividend From $0.96 To $1.07/Share,2018-11-02,ABBV,0.0
From AbbVie Conference Call: Co. Says More Than Half Of Humira Sales In US Driven By Volume Growth,2018-11-02,ABBV,0.0
From AbbVie Conference Call: Co. Says Continues To Expect 2018 Humira Sales Of Approximately $13.7B+,2018-11-02,ABBV,0.0
From AbbVie Conference Call: Co. Says Will Continue With A Very Similar Price For Humira In The US Next Year,2018-11-02,ABBV,0.0
"Stocks Trading Ex Dividend For Fri., Nov. 2, 2018",2018-11-02,AB,0.0
"Stocks Which Set New 52-Week Low Yesterday, October 31st",2018-11-01,ABBV,1.0
"AAON Q3 EPS $0.27 Misses $0.28 Estimate, Sales $112.937M Miss $130.58M Estimate",2018-11-01,AAON,1.0
"Atlas Air Worldwide Holdings Q3 EPS $1.54 Beats $1.41 Estimate, Sales $656.607M Miss $663.33M Estimate",2018-11-01,AAWW,1.0
'AbbVie offers a 'huge' discount on Humira to fend off European rivals' -STAT News' Adam Feuerstein Now Tweets Article From Wed. Afternoon,2018-11-01,ABBV,1.0
Atlas Air Worldwide Sees FY18 Sales Exceeding $2.6B vs $2.67B Estimate,2018-11-01,AAWW,1.0
'Acadia Pharma conjures black magic to spin a failed depression drug trial' -STAT News' Adam Feuerstin,2018-10-31,ACAD,1.0
ACADIA Pharmaceuticals Reports Phase 2 CLARITY Trial Of Pimavanserin In Major Depressive Disorder Patients Met Primary Endpoint,2018-10-31,ACAD,1.0
38 Stocks Moving In Wednesday's Pre-Market Session,2018-10-31,ACAD,1.0
Barrick Gold Raises Q4 Dividend From $0.05 To $0.07/Share In Connection With Rangold Merger,2018-10-31,ABX,1.0
AbbVie Offers Results From CLL14 Phase 3 Trial: Met Primary Endpoint Showing 'patients treated with venetoclax plus obinutuzumab had superior progression-free survival compared to patients treated with standard of care obinutuzumab plus chlorambucil',2018-10-31,ABBV,1.0
"Stocks Which Set New 52-Week Low Yesterday, October 29th",2018-10-30,AAMC,1.0
"Stocks Which Set New 52-Week High Yesterday, October 29th",2018-10-30,ABCD,1.0
"Stocks Which Set New 52-Week Low Yesterday, October 29th",2018-10-30,AAOI,1.0
55 Stocks Moving In Tuesday's Mid-Day Session,2018-10-30,AAME,1.0
"Stocks Which Set New 52-Week Low Yesterday, October 29th",2018-10-30,ABB,1.0
"Stocks Which Set New 52-Week Low Friday, October 26th",2018-10-29,AAOI,0.0
"Stocks Which Set New 52-Week Low Friday, October 26th",2018-10-29,ACET,0.0
"ACADIA Pharmaceuticals Announces EVP And CFO Todd Young To Leave Co., Elena Ridloff To Serve As Interim CFO",2018-10-29,ACAD,0.0
"Stocks Which Set New 52-Week Low Friday, October 26th",2018-10-29,ABB,0.0
Agilent Highlights Letter To SEC Related To Material Misstatements In Twist Bioscience's S-1,2018-10-29,A,0.0
CORRECTION: Arthur J. Gallagher Q3 Sales $1.779B vs $1.594B In Same Qtr. Last Year,2018-10-26,AJG,0.0
"US Justice Department Says Abbott Laboratories, Abbvie To Pay $25M To Resolve Case Over Tricor Marketing",2018-10-26,ABBV,0.0
AGCO Names Eric Hansotia COO,2018-10-26,AGCO,0.0
30 Stocks Moving In Friday's Pre-Market Session,2018-10-26,ACRX,0.0
"Wedbush Earlier Added Advance Auto Parts To Its 'Best Ideas' List; Maintains Outperform Rating, Raises Price Target From $175 To $185",2018-10-26,AAP,0.0
Aaron's Narrows FY2018 EPS Guidance from $3.20-3.50 to $3.30-3.45 vs $3.41 Est; Narrows FY2018 Sales Guidance from $3.68B-3.89B to $3.79B-3.85B vs $3.83B Est,2018-10-25,AAN,1.0
"Aaron's,  Inc. Q3 EPS $0.69 Misses $0.76 Estimate, Sales $953.071M Beat $947.75M Estimate",2018-10-25,AAN,1.0
"ABB Q3 EPS $0.34 Misses $0.37 Estimate, Sales $9.257B Miss $9.38B Estimate",2018-10-25,ABB,1.0
"Earnings Scheduled For October 25, 2018",2018-10-25,ABB,1.0
Ambev SA shares are down 5.8% after the company missed Q3 sales estimates; Analysts at Bank of America downgraded the stock from Neutral to Underperform.,2018-10-25,ABEV,1.0
"Stocks Which Set New 52-Week Low Yesterday, October 23rd",2018-10-24,ABBV,0.0
"Stocks Which Set New 52-Week Low Yesterday, October 23rd",2018-10-24,AAWW,0.0
"Alliance Capital Management Holding L.P. Q3 EPS $0.69 Beats $0.62 Estimate, Sales $850.176M Beat $707.67M Estimate",2018-10-24,AB,0.0
"Stocks Which Set New 52-Week Low Yesterday, October 23rd",2018-10-24,ABB,0.0
"Stocks Which Set New 52-Week Low Yesterday, October 23rd",2018-10-24,ABDC,0.0
44 Stocks Moving In Tuesday's Mid-Day Session,2018-10-23,ABG,1.0
"AbbVie Reports Upadacitinib Showed Improvements In Physical Function, Pain, Quality Of Life As Monotherapy In Patients with Rheumatoid Arthritis In Phase 3 Patients-Reported Outcomes Data",2018-10-23,ABBV,1.0
Mid-Morning Market Update: Markets Open Lower; Verizon Earnings Top Estimates,2018-10-23,ABG,1.0
"Asbury Automotive Group Inc Q3 Adj. EPS $2.21 May Not Compare To $1.88 Estimate, Sales $1.78B Beat $1.68B Estimate",2018-10-23,ABG,1.0
"Stocks Which Set New 52-Week Low Yesterday, October 22nd",2018-10-23,ABBV,1.0
Macquarie Downgrades Barrick Gold to Neutral,2018-10-22,ABX,0.0
"American Campus Q3 EPS $(0.02) Beats $(0.03) Estimate, FFOM $0.44/Share",2018-10-22,ACC,0.0
AbbVie Reports Upadacitinib Met Primary And All Ranked Secondary Endpoints In Ulcerative Colitis Patients,2018-10-22,ABBV,0.0
